no,3,0,5,0,0,0,0,6,1,0,0,0,1,0,0,0,7,25,1,0
yes,3637,0,60,0,1,0,1,23,8,1,0,0,1,0,0,0,31,198,0,2
yes,3908,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1157,0,14,0,1,0,1,35,17,0,0,0,1,0,0,0,52,237,0,6
yes,17682,0,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,0,1,0,0,24,7,0,0,0,1,0,0,0,31,101,0,4
yes,2206,0,37,0,1,0,1,19,8,0,0,0,1,0,0,0,27,182,0,2
yes,2206,0,37,0,1,0,1,19,8,0,0,0,1,0,0,0,27,182,0,2
no,0,0,0,0,1,0,0,24,7,0,0,0,1,0,0,0,31,101,0,4
no,5,0,0,0,1,0,1,104,32,17,0,0,1,0,0,0,136,465,0,2
yes,235,0,6,0,1,0,1,66,21,0,0,0,1,0,0,0,87,383,0,6
no,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,16,0,0
yes,308,0,16,0,1,0,1,25,9,0,0,0,1,0,0,0,34,201,0,2
yes,851,0,14,0,1,0,1,36,18,0,0,0,1,0,0,0,54,238,0,6
yes,17231,0,223,0,1,0,0,20,8,6,0,0,1,0,0,0,28,101,0,0
yes,2703,0,131,0,0,1,0,7,9,0,0,0,1,0,0,0,16,156,0,0
yes,5,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,10,0,0
yes,5489,0,49,0,1,0,0,11,3,0,0,0,1,0,0,0,14,76,0,0
yes,143,0,8,0,1,0,1,17,9,0,0,0,1,0,0,0,26,180,0,2
yes,6,0,0,0,0,0,0,70,20,5,0,0,1,0,0,0,90,361,0,6
yes,7,0,0,0,4,0,0,36,15,12,0,0,1,0,0,0,51,214,0,4
yes,247,0,5,0,1,0,1,56,20,0,0,0,1,0,0,0,76,315,0,6
yes,247,0,5,0,1,0,1,56,20,0,0,0,1,0,0,0,76,315,0,6
no,2,0,0,0,2,0,1,57,29,4,0,0,1,0,0,0,86,301,0,8
yes,45600,0,677,0,0,1,0,5,1,0,0,0,1,0,0,0,6,20,0,0
yes,8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,15,48,0,0
yes,104,0,0,0,1,0,1,21,10,0,0,0,1,0,0,0,31,213,0,2
yes,8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,15,48,0,0
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,8844,0,13,3,1,0,1,12,3,1,0,0,1,0,0,0,15,48,0,0
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2182,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3,0,0,0,1,0,0,6,8,0,0,0,1,0,0,0,14,63,0,0
yes,0,0,6,0,1,0,1,12,2,0,0,0,1,0,0,0,14,65,0,0
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,1845,0,7,0,1,0,1,19,5,2,0,0,1,0,0,0,24,88,0,0
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,3909,0,56,0,1,0,1,47,22,0,0,0,1,0,0,0,69,294,0,6
yes,407,0,7,0,1,0,1,45,24,2,0,0,1,0,0,0,69,300,0,9
no,25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,102,371,0,5
yes,1246,0,33,0,1,0,0,37,10,0,0,0,1,0,0,0,47,179,0,2
yes,342,0,5,0,1,0,1,39,15,0,0,0,1,0,0,0,54,237,0,6
no,25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,102,371,0,5
no,25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,102,371,0,5
no,25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,102,371,0,5
no,25,0,1,0,1,0,0,71,31,6,0,0,1,0,0,0,102,371,0,5
yes,2,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,6,19,0,0
no,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,3,10,0,0
yes,2976,0,32,0,1,0,0,6,9,0,0,0,1,0,0,0,15,85,0,1
yes,148,0,2,0,4,0,4,4,11,7,0,0,1,0,0,0,15,100,0,0
yes,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,3317,0,48,0,1,0,2,22,16,3,0,0,1,0,0,0,38,239,0,2
yes,4971,0,28,0,1,0,1,15,11,0,0,0,1,0,0,0,26,98,0,8
yes,3654,0,60,0,1,0,1,23,8,1,0,0,1,0,0,0,31,198,0,2
yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,857,0,14,0,1,0,1,36,18,0,0,0,1,0,0,0,54,238,0,6
yes,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,6,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,5,17,0,1
yes,79199,0,1194,0,1,0,0,13,4,0,0,0,1,0,0,0,17,54,1,0
yes,3,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yes,11227,0,507,0,1,0,0,15,3,2,0,0,1,0,0,0,18,66,0,0
yes,263,0,2,0,1,0,1,5,1,0,0,0,1,0,0,0,6,20,0,0
yes,4,0,0,0,1,0,0,4,5,0,0,0,1,0,0,0,9,38,0,0
yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,651,0,8,0,1,0,0,6,0,0,0,0,1,0,0,0,6,23,0,0
yes,36168,0,593,0,1,0,0,16,6,1,0,0,1,0,0,0,22,90,0,0
yes,52661,0,2483,0,1,0,0,11,1,0,0,0,1,0,0,0,12,44,0,1
yes,979,0,0,0,1,0,1,23,4,1,0,0,1,0,0,0,27,108,0,0
yes,14675,0,219,0,1,0,1,9,4,0,0,0,1,0,0,0,13,62,0,0
yes,14675,0,219,0,1,0,1,9,4,0,0,0,1,0,0,0,13,62,0,0
yes,28841,0,92,0,1,0,0,10,2,0,0,0,1,0,0,0,12,48,0,0
no,1,0,0,0,1,0,0,3,5,3,0,0,1,0,0,0,8,35,0,0
yes,3704,0,46,6,2,0,0,19,8,0,0,0,1,0,0,0,27,122,0,0
yes,3097,0,60,0,0,1,1,4,14,1,0,0,1,0,0,0,18,81,0,1
yes,2187,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,2187,0,43,0,1,0,1,21,8,0,0,0,1,0,0,0,29,202,0,2
yes,3,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,0,2,0,0,71,32,6,0,0,1,0,0,0,103,363,5,4
no,0,0,0,0,2,0,0,71,32,6,0,0,1,0,0,0,103,363,5,4
yes,1147,0,77,0,1,0,2,30,14,3,0,0,1,0,0,0,44,252,0,2
yes,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,441,0,3,0,1,0,3,16,15,3,0,0,1,0,0,0,31,117,0,2
yes,1,0,3,0,1,0,0,6,0,0,0,0,1,0,0,0,6,21,0,0
yes,88338,0,136,1,1,0,1,61,34,20,0,0,1,1,0,0,95,353,0,2
yes,51467,0,573,2,2,0,0,6,3,0,0,0,1,0,0,0,9,40,0,0
yes,1143,0,7,0,1,0,1,10,13,0,0,0,1,0,0,0,23,83,0,2
no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,5,0,0,1,1,0,0,84,46,25,0,0,1,0,0,0,130,532,0,2
yes,1,0,0,0,1,0,0,3,5,3,0,0,1,0,0,0,8,35,0,0
yes,603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1143,0,7,0,1,0,1,10,13,0,0,0,1,0,0,0,23,83,0,2
yes,255,0,3,3,1,0,0,11,5,3,0,0,1,0,0,0,16,60,0,0
yes,37,0,3,0,1,0,0,21,8,2,0,0,1,0,0,0,29,121,0,0
no,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,16,0,0
no,2,0,0,0,1,0,0,8,3,0,0,0,1,0,0,0,11,43,0,0
no,518,0,5,0,1,0,0,10,10,3,0,0,1,0,0,0,20,90,0,1
no,3,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,774,0,6,0,1,0,0,23,3,0,0,0,1,0,0,0,26,112,0,0
yes,8,0,1,0,1,0,0,2,5,4,0,0,1,0,0,0,7,23,0,0
yes,3046,0,13,3,1,0,0,9,2,0,0,0,1,0,0,0,11,42,0,0
yes,2244,0,75,0,1,0,0,37,10,0,0,0,1,0,0,0,47,179,0,2
yes,3,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1082,0,92,0,1,0,0,15,7,2,0,0,1,0,0,0,22,88,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,12019,0,13,0,1,0,0,40,13,1,0,0,1,0,0,0,53,187,0,0
yes,55,0,5,0,1,0,0,8,5,0,0,0,1,0,0,0,13,46,0,1
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,214337,0,3096,1,1,0,0,83,22,0,0,0,1,0,0,0,105,354,0,7
yes,459,0,4,0,4,0,0,101,49,25,0,0,1,0,0,0,150,576,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,11,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,5,18,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,122,0,2,0,1,0,0,13,2,2,0,0,1,0,0,0,15,63,0,0
yes,121,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yes,5,0,15,0,1,0,0,23,3,0,0,0,1,0,0,0,26,101,0,0
yes,1858,0,220,0,1,0,2,90,38,6,0,0,1,0,0,0,128,570,0,0
yes,5793,0,22,0,1,0,0,10,5,4,0,0,1,0,0,0,15,63,0,0
yes,3,0,6,0,5,0,0,1,1,0,0,0,1,0,0,0,2,8,0,0
yes,1795,0,36,0,1,0,0,17,6,0,0,0,1,0,0,0,23,85,0,0
yes,31274,0,98,0,1,0,0,10,2,0,0,0,1,0,0,0,12,48,0,0
yes,51583,0,1722,0,1,0,0,14,4,0,0,0,1,0,0,0,18,60,0,0
yes,51,0,7,0,1,0,0,12,4,0,0,0,1,0,0,0,16,62,0,2
yes,1846,0,31,0,1,0,1,9,9,0,0,0,1,0,0,0,18,66,0,2
yes,2,0,15,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0
yes,23,0,0,0,1,0,0,17,3,0,0,0,1,0,0,0,20,91,0,0
yes,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1708,0,2,0,1,0,1,4,14,4,0,0,1,0,0,0,18,92,0,2
yes,7553,0,18,0,1,0,0,28,10,5,0,0,1,0,0,0,38,156,0,0
yes,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,8,0,1,0,0,43,3,0,0,0,1,0,0,0,46,189,0,0
yes,5010,0,35,0,0,1,0,0,2,0,0,0,1,0,0,0,2,15,0,0
yes,7,0,0,0,1,0,0,6,2,0,0,0,1,0,0,0,8,46,0,0
yes,2,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,12,37,0,0
yes,17,0,0,0,4,0,1,42,16,7,0,0,1,0,0,0,58,235,0,2
yes,196,0,7,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yes,340,0,0,0,1,0,0,11,2,0,0,0,1,0,0,0,13,62,0,0
yes,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,10,0,0
yes,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,4,20,0,0
yes,3,1,3,1,1,0,0,21,10,1,0,0,1,0,0,0,31,120,0,0
yes,33,0,0,1,2,0,4,92,35,0,0,0,1,0,0,0,127,627,0,0
yes,33,0,0,1,2,0,4,92,35,0,0,0,1,0,0,0,127,627,0,0
yes,221,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,181,0,6,0,1,0,0,304,33,4,0,0,1,0,0,0,337,1295,0,0
yes,1,0,0,2,0,0,0,16,5,0,0,0,1,0,0,0,21,75,0,2
yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,27465,0,486,0,1,0,0,9,11,3,0,0,1,0,0,0,20,76,0,1
yes,584,0,6,0,1,0,10,340,155,87,0,0,1,1,0,0,495,2005,0,0
yes,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,18872,0,1876,1,0,1,1,23,11,0,0,0,1,0,0,0,34,130,0,0
yes,1,0,0,1,1,0,0,5,2,0,0,1,0,0,0,0,7,22,0,0
yes,104,0,0,3,1,0,2,2,2,0,0,0,1,0,0,0,4,11,0,1
yes,7,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,21,87,0,0
yes,29,0,2,0,2,0,0,12,3,0,0,0,1,0,0,0,15,53,1,0
yes,3082,0,33,0,1,0,1,10,3,0,0,0,1,0,0,0,13,74,0,0
yes,30,0,0,0,1,0,1,10,4,0,0,0,1,0,0,0,14,48,0,0
yes,21,0,0,0,1,0,0,4,6,2,0,0,1,0,0,0,10,28,0,0
yes,177,0,3,0,1,0,1,183,39,11,0,0,1,0,0,0,222,1063,3,2
yes,3,0,1,0,1,0,0,6,4,0,0,0,1,0,0,0,10,40,0,0
yes,1190,0,0,2,1,0,0,7,2,0,0,0,1,0,0,0,9,34,0,0
yes,7151,0,41,1,1,0,0,15,6,0,0,0,1,0,0,0,21,70,0,0
yes,159,0,0,0,1,0,0,21,2,0,0,0,1,0,0,0,23,85,0,0
yes,5335,0,21,0,4,0,0,26,15,7,0,1,0,0,0,0,41,162,0,3
yes,172,0,13,0,1,0,0,17,15,20,0,0,1,0,0,0,32,117,0,0
yes,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,2073,0,22,0,1,0,1,18,2,0,0,0,1,0,0,0,20,74,0,0
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
no,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
yes,211,0,3,16,1,0,2,5,5,0,0,1,0,0,0,0,10,48,0,2
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
no,7,0,0,0,1,0,0,127,55,16,0,0,1,0,0,0,182,754,0,4
yes,117,0,0,0,1,0,0,297,57,30,0,0,1,0,0,0,354,1440,0,0
yes,589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,55,226,0,0
yes,589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,55,226,0,0
yes,589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,55,226,0,0
yes,1351,0,3,0,1,0,1,4,3,0,0,0,1,0,0,0,7,27,0,1
yes,589,0,14,0,4,0,0,29,26,11,0,0,1,0,0,0,55,226,0,0
yes,2,0,2,0,0,1,0,2,1,0,0,0,1,0,0,0,3,11,0,0
yes,4695,0,46,0,1,0,0,1,1,0,0,0,1,0,0,0,2,9,0,0
yes,10,0,0,1,0,0,0,11,11,7,0,0,1,0,1,0,22,65,0,1
yes,1323,0,15,8,1,0,2,19,28,10,0,0,1,0,0,0,47,286,0,0
yes,18,0,2,0,2,0,0,2,4,3,0,0,1,0,0,0,6,28,0,0
yes,463,0,4,0,4,0,0,101,49,25,0,0,1,0,0,0,150,576,0,0
yes,2,0,6,0,5,0,0,1,1,0,0,0,1,0,0,0,2,8,0,0
yes,76902,0,684,0,1,0,0,17,7,0,0,0,1,0,0,0,24,78,2,0
yes,3,0,1,0,1,0,0,2,6,2,0,0,1,0,0,0,8,16,0,0
yes,25,0,13,0,1,0,2,17,8,2,0,0,1,0,0,0,25,96,0,0
yes,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
yes,2,15,10,0,1,0,0,398,48,4,0,0,1,0,0,0,446,1740,0,0
yes,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,224,0,24,0,1,0,2,10,6,2,0,0,1,0,0,0,16,57,0,0
yes,2,21,7,0,1,0,0,109,28,5,0,0,1,0,0,0,137,564,0,0
yes,2,1,12,0,1,0,0,177,47,13,0,0,1,0,0,0,224,959,0,0
yes,1,1,23,0,2,0,2,10,9,5,0,0,1,0,0,0,19,58,3,0
yes,1,23,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yes,2,30,8,0,0,0,0,141,13,0,0,0,1,0,0,0,154,614,0,0
yes,249,3,5,1,3,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0
yes,1,0,6,0,0,0,0,42,16,8,0,0,1,0,0,0,58,206,0,0
yes,1,15,10,0,5,0,2,186,49,2,0,0,1,0,0,0,235,918,1,0
no,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,5,24,0,0
no,2,0,17,0,0,0,0,19,45,11,0,0,1,0,0,0,64,244,0,0
no,3,0,0,1,1,0,0,1,4,0,0,0,1,0,0,0,5,24,0,0
yes,3,0,14,1,1,0,0,1,4,0,0,0,1,0,0,0,5,24,0,0
yes,3,0,9,0,1,0,0,16,2,1,0,0,1,0,0,0,18,58,0,0
yes,0,0,0,0,1,0,0,13,1,0,0,1,0,0,0,0,14,47,0,0
no,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,14,0,0
yes,374,0,7,0,1,0,1,12,12,2,0,0,1,0,0,0,24,123,0,0
yes,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,3892,0,11,0,1,0,5,33,17,0,0,0,1,0,0,0,50,271,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yes,211,0,19,1,0,0,0,4,5,1,0,0,1,0,0,0,9,36,0,0
yes,2,0,0,0,0,0,0,5,6,10,0,0,1,0,0,0,11,46,0,0
yes,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,6,0,0
yes,3,0,0,0,0,0,0,8,1,0,0,1,0,1,0,0,9,39,0,0
yes,1,0,1,3,1,0,0,3,4,0,0,1,0,2,0,0,7,31,0,0
yes,1,0,0,1,1,0,0,11,1,0,0,0,1,0,0,0,12,37,0,0
yes,1,0,0,0,1,0,0,18,6,2,0,0,1,0,0,0,24,94,0,0
yes,5711,0,140,0,1,0,1,14,3,0,0,0,1,0,0,0,17,62,1,0
yes,169,0,11,0,1,0,0,11,6,0,0,0,1,0,0,0,17,74,1,0
yes,415,0,9,0,4,0,0,57,18,13,0,0,1,0,0,0,75,311,0,0
yes,53,0,0,0,1,0,1,16,24,24,0,0,1,0,0,0,40,211,0,0
yes,228,0,4,0,4,0,1,68,16,4,0,1,0,0,0,0,84,334,0,0
yes,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
